PSRJ,omgc_dot,omgc_0,logq_taueff,logq_tau,logq_ratio,logq_TN,logq_Qs,logq_Qc,log_tau-dist,log_ratio-dist,log_evidence_WTNnullHypothesis,log_evidence_2Cmpnt,log_Qs-dist,log_Qc-dist,Tobs,TSTART,TFINISH,NTOAs,logBF_2Cmpnt_vs_WTNnullHypothesis,logBF_per_TOA_2Cmpnt_vs_WTNnullHypothesis
J1900-2600,-3.44723011748002e-15,10.263131720511039,"[5.643321761952166, 2.8378582633341076, 8.206252095706866]","[5.628350377239016, 3.17298990126584, 8.06163092297566]","[-0.6986342365757934, -3.1053329461404493, 2.4482990772954456]","[-5.284651056971757, -5.81426512754482, -4.675504890516607]","[-25.976363981458203, -28.11387147087999, -22.118764954873896]","[-26.63928605882133, -28.562067531002224, -25.628645793818887]",-,-,142.02483722026113,144.2733309801826,pky,pky,1224.6216124394487,57170.72139218094,58395.34300462039,40,2.248493759921473,0.05621234399803683
J1901+0331,-1.088949801671267e-13,9.585991173191301,"[5.891596047007408, 3.135210483382137, 7.841233447871184]","[5.8163977576890815, 3.2088164335386775, 7.795989209366466]","[-0.8732929729839044, -3.062725431619166, 2.1991869506443775]","[-2.591263585326022, -2.7716905864795613, -2.3328199239639975]","[-23.45203237957899, -26.90550198637699, -19.88964749000186]","[-23.78238902478802, -27.363648026708166, -23.466473526221804]",-,-,247.58570502144528,530.9822469104327,pky,pky,1114.87145124565,57312.38961660009,58427.26106784574,127,283.3965418889874,2.231468833771554
J1901+0716,-3.508050352004644e-14,9.756496442651853,"[5.084342016299958, 2.553004671976085, 7.796521986678316]","[5.357382757339941, 3.133167656775614, 7.82868661087751]","[-0.3034022840612436, -2.9276066231429256, 2.7266226851909052]","[-3.4375433001764755, -5.654929476387736, -2.4385117332179167]","[-24.53024633097215, -28.19022207725932, -21.021836878602677]","[-24.666153748193818, -28.28321746285788, -22.85478383041701]",-,-,36.65939647005838,37.82569206186126,-,pky,928.3997662514957,57492.87184736424,58421.27161361573,28,1.1662955918028786,0.04165341399295995
J1901-0906,-3.242221801640125e-15,3.5260587698579777,"[4.9948231730705945, 2.5633787789040503, 8.078634717441755]","[5.168480797051644, 2.9994871750571916, 8.036176812502957]","[-0.9013192098482219, -3.2199503288142957, 2.612906468208869]","[-6.249671567183942, -7.373667834339146, -5.233144325697027]","[-27.46646801239327, -29.20204954047066, -24.13572734576885]","[-28.198737659084237, -29.417464697455664, -26.566137456271864]",-,-,231.01039666919795,228.83730706807407,-,-,1112.876670585967,57277.480545268314,58390.35721585428,52,-2.173089601123877,-0.041790184636997636
J1902+0556,-1.4503874700668311e-13,8.415888621192282,"[5.234674114481247, 2.6005215167299975, 8.080509731878061]","[5.3874319695306445, 3.0782196701511606, 7.999035995255315]","[-0.7811388566824771, -3.1557179977915246, 2.605833139946748]","[-6.213180768299345, -7.858799979852507, -4.781506788962308]","[-26.56204962757891, -28.861966942125072, -23.002305669795287]","[-27.301482750465432, -29.123040702615917, -25.252898981592846]",-,-,96.77636677347978,96.04737285905811,-,-,867.6101011301726,57557.65108696409,58425.261188094264,32,-0.7289939144216646,-0.02278105982567702
J1902+0615,-1.0679781941251149e-13,9.329079499389099,"[5.219211744135642, 2.7036093573133075, 7.936408634866336]","[5.479504287294351, 3.1446124757864897, 7.925256998809135]","[-0.6803060272153141, -3.1134196505088036, 2.630484120655233]","[-6.244217448601484, -7.906326882812721, -4.749045094500661]","[-26.59246584004479, -28.921150820466295, -23.196747093198365]","[-27.25655966608848, -29.11584291531497, -25.181704266081198]",-,-,159.54557017868274,158.04657850762274,-,-,932.3682342083484,57492.89294806442,58425.26118227277,45,-1.498991671059997,-0.03331092602355549
J1903+0135,-4.757681344890957e-14,8.615283504167024,"[5.718670736074073, 2.8311921986700024, 8.014706280274934]","[5.664348872085386, 3.085861872412355, 7.887260242390945]","[-0.8395093183212528, -3.064863879780219, 2.2299620825765887]","[-3.712313562882553, -3.94598647285798, -3.3399028456453848]","[-24.55149703503639, -27.373874069030325, -20.606400550146642]","[-25.0441530401068, -27.913944019357317, -24.60489838894796]",-,-,361.12468079962497,426.9801636531117,pky,pky,1133.8362306030322,57292.42575707895,58426.26198768198,94,65.8554828534867,0.700590243122199
J1903-0632,-1.1386875683754213e-13,14.54814130112566,"[4.20085875824482, 1.8721976414759083, 6.87442467888317]","[5.270840230977963, 3.3631519589285275, 7.170187752036998]","[1.0212590744023071, -2.585269329817895, 3.195714947707503]","[-4.077633059799615, -5.071992742983947, -3.5354748781495626]","[-25.410821002206045, -28.45731513786198, -22.498757792525502]","[-24.18412369947857, -25.649867811060837, -21.595750763603053]",pky,-,237.48479090690267,247.1839484769292,-,pky,1116.9208479924491,57274.43812775248,58391.35897574493,69,9.699157570026529,0.14056750101487722
J1905-0056,-4.6465467246491396e-14,9.768886978979845,"[5.184418162118852, 2.6097385976082954, 8.028429454914516]","[5.304340544965801, 3.032508080832641, 7.981775648849856]","[-0.7839404791189266, -3.172386525487299, 2.6310658836884677]","[-6.6273520449016985, -8.186472455389882, -5.204285981810891]","[-26.780613663493575, -28.973162400695962, -23.195461233574868]","[-27.563490604051502, -29.213211599819253, -25.511282191761115]",-,-,90.05836653614759,89.36349550997359,-,-,872.5935846610082,57549.67720156944,58422.270786230445,29,-0.694871026173999,-0.02396106986806893
J1909+0007,-3.352434179667198e-14,6.178445432715897,"[5.377971903067419, 2.772124516167445, 7.754658497101871]","[5.280805512429357, 3.0492333781828447, 7.858530102649824]","[-0.659676221660772, -3.0798661916369934, 2.415560419104548]","[-3.4732759663371535, -3.6991746782503747, -3.2066483095146805]","[-24.75712358966267, -27.60670482191436, -21.43133437580265]","[-24.938657948946766, -27.271584230437778, -24.482468944637912]",-,-,224.9140633589787,290.1838134890856,pky,pky,1095.0189940218406,57310.301310419585,58405.320304441426,71,65.2697501301069,0.9192922553536184
J1909+0254,-3.526079545459244e-14,6.347710817829045,"[5.771952724171243, 2.8006938564242763, 8.104677121339599]","[5.879709706435912, 3.270724371536561, 7.943951982780637]","[-0.18834377956465473, -3.002710418372367, 2.704697057600887]","[-5.340927264540863, -6.655760335440752, -4.550855516186844]","[-26.57789707416082, -28.775093255037387, -23.190238187434744]","[-27.006164937855843, -28.899126842591524, -25.69568537237651]",-,-,195.96688650851627,195.64653362359905,-,pky,1134.8100906574837,57292.45087122432,58427.2609618818,51,-0.32035288491721303,-0.006281429116023785
J1909+1102,-2.0635447279798857e-13,22.151812445807906,"[7.828917613061412, 5.502569100867322, 9.396675682622488]","[7.318395221758253, 5.329169620325576, 8.331406976721942]","[-0.11885956608346258, -2.636026255774938, 2.5325719184031334]","[-2.6837777491866, -3.5521958388300745, -1.5007181924058535]","[-21.46455843113191, -23.701008754198817, -17.755351608353752]","[-26.414194968600597, -28.83289517089168, -23.991389060522742]",rr,-,172.94197174015582,365.2503195778574,pky,-,1134.8000429888489,57292.46634229406,58427.26638528291,95,192.30834783770158,2.0242983982915956
J1909-3744,-1.014617935869451e-14,2131.983338522366,"[1.4334756154410218, -0.5630164732240682, 3.9230925051979852]","[4.769793198029701, 3.8805531683290253, 5.7376783315569835]","[3.1059434422321557, 1.462260725079007, 3.7563860751737574]","[-8.343220533509637, -9.051643888912446, -7.2797754410954525]","[-26.78856756381565, -28.930556388362263, -24.395713172178308]","[-19.93986587361645, -22.99613676211364, -18.111792822655424]",pky,rr,135.53825294931622,139.4369319072167,-,pky,1261.5159343912965,57170.73146527961,58432.24739967091,68,3.898678957900472,0.05733351408677165
J1910+0358,-5.111269639564995e-15,2.696338527658484,"[5.167795267007275, 2.563831740804624, 8.08171325996055]","[5.298837735664989, 3.0097484841731337, 8.037488885817371]","[-0.8405108721602103, -3.1602984366688025, 2.6015288558613836]","[-4.918469794457488, -6.777664473041032, -3.389110450813924]","[-26.240782552224278, -28.74557148318732, -22.568289941298815]","[-27.082616204892137, -29.05081802256345, -24.835211715668553]",-,-,98.63323635439464,97.46972018830483,-,-,852.600116059104,57556.712413417736,58409.31252947684,44,-1.1635161660898063,-0.02644354922931378
J1910-0309,-5.411225676173447e-14,12.45166592411708,"[6.31795156735359, 3.087969410949823, 8.409238178275425]","[6.612300560233998, 3.421339482181114, 8.061145055807753]","[0.2424089580375005, -2.8260788510083716, 2.834734787232998]","[-4.865708708617348, -5.817463012042399, -4.127375122370673]","[-25.51691861459773, -28.21175595732675, -21.94554436694623]","[-26.168938741177552, -28.655407799099972, -25.011960522005896]",rr,-,134.59329583243337,136.7125312021986,pky,pky,1101.8452803387263,57295.5003806664,58397.34566100513,43,2.119235369765221,0.04928454348291211
J1913+1400,-1.8595564323335747e-14,12.048911924679471,"[5.0401940263275735, 2.557767296152393, 8.05072940452055]","[5.185937948355737, 3.035445090856432, 8.023262699358236]","[-0.9332564939845347, -3.22907921420947, 2.6433057275243956]","[-7.265336472589873, -8.517230662194835, -6.071221602255327]","[-27.221665053827984, -29.13723773771406, -23.729065882485003]","[-27.95679047231418, -29.35132091632467, -26.207124370468897]",-,-,250.95768587999717,248.63624860375063,-,-,940.4191752929692,57559.64918243027,58500.06835772324,66,-2.3214372762465416,-0.03517329206434154
J1913-0440,-3.7524576371137255e-14,7.607319021342036,"[7.0990999557642125, 5.180134377965581, 8.62230331768109]","[6.82674747032375, 4.990190899078778, 7.753633307232234]","[-0.54771930820404, -2.854219536564206, 2.3280041593408884]","[-2.8822061832401893, -3.312861377266456, -1.7935572215944215]","[-22.8747478698808, -24.607096202676935, -18.899191632586323]","[-26.934169266186643, -29.00429693666158, -24.716956204291506]",pky,-,242.57989129043423,431.2773137175387,pky,-,1255.6600539541323,57134.7044896976,58390.36454365173,88,188.69742242710444,2.144288891217096
J1915+1009,-5.857254435774454e-13,15.53124143781744,"[4.777147111537584, 2.4940951077868028, 7.906072171813615]","[5.0144757249448615, 2.9774939072353015, 7.951038028641649]","[-0.8918310414675978, -3.1620428791266337, 2.616487923207057]","[-6.523704431620189, -8.090484374216395, -5.26662483496224]","[-26.694965584374355, -28.89091356025709, -23.347590864677347]","[-27.235015737296195, -29.105738585646833, -25.260712945865492]",-,-,410.1406167494609,408.42328626308307,-,-,1113.8638592136704,57313.407029486276,58427.270888699946,105,-1.7173304863778185,-0.01635552844169351
J1916+0951,-2.1688999845122656e-13,23.24900877346473,"[5.152905716233641, 2.618768472164914, 7.684345147473618]","[5.251198490826434, 2.9930796282801686, 7.708144642143404]","[-0.33948691811328807, -2.953007051043608, 2.563110003061926]","[-4.392486714959958, -4.8973077278169, -3.912397965831878]","[-24.60631392073278, -27.682995581827043, -21.183082123874193]","[-24.803605174551592, -27.520839040314122, -23.90987258535806]",-,-,280.11243994786196,293.4176816565903,pky,pky,1129.8135109032592,57297.45739288195,58427.27090378521,86,13.305241708728317,0.15471211289218975
J1916+1312,-2.8944950007932003e-13,22.293057224784782,"[8.2417854913801, 7.139976096335905, 9.869817141977943]","[7.5088059331027095, 6.879983646529461, 8.376749707851998]","[0.2639773357186378, -2.149495145147457, 2.704240407892767]","[-1.3357209358344733, -2.090669273047905, -0.7231231529965909]","[-19.688369299755266, -21.600530545725142, -16.60966439291208]","[-25.930820789988275, -28.645939176952908, -23.510581990205047]",pky,rr,-10.396624369986563,98.74914132548427,pky,-,872.5911095386982,57557.66890494325,58430.26001448195,39,109.14576569547084,2.7986093768069447
J1917+1353,-1.1933235007875652e-12,32.28175107816262,"[5.278041332201705, 2.817759051097916, 7.548734230947158]","[5.30141440279016, 3.0545385728219174, 7.750856173947061]","[-0.6140787029863775, -2.9772553615701445, 2.3514337726203385]","[-3.841863906428088, -4.053881641969083, -3.607285837352032]","[-23.4424279396898, -27.410934594990483, -19.99494890202084]","[-23.590657452707894, -27.178713919088242, -23.22778949532615]",-,-,177.7710407592914,258.1701515727486,pky,pky,880.5332367591109,57549.72677468892,58430.26001144803,71,80.39911081345718,1.132381842443059
J1919+0021,-2.9791421457141255e-14,4.938579858841047,"[5.0125726929091075, 2.5665039625700032, 7.956631006604434]","[5.14857733297846, 2.9792798840255634, 7.968065720708392]","[-1.0396858443945352, -3.2313927857628477, 2.5102881385523115]","[-6.192314939115477, -7.481405921233659, -5.045010550626504]","[-27.239885204022396, -29.160631870816484, -23.920467773113867]","[-27.91718407443528, -29.31789070729319, -26.292610088943633]",-,-,389.0031571002528,386.8203056310029,-,-,1162.6751296472576,57291.51938309313,58454.19451274039,97,-2.182851469249897,-0.022503623394328834
J1926+0431,-1.3409016144320905e-14,5.849829847917291,"[4.779862256870603, 2.4282847331603965, 7.940307741876782]","[4.961944837162465, 2.9295855204323664, 7.962931285812309]","[-1.1898453282163894, -3.2381181096769316, 2.5820265833844105]","[-6.490689493999071, -7.67640566970811, -5.364434300433101]","[-27.27245687077522, -29.129889542952235, -23.80875105077846]","[-28.024352638642227, -29.33946435978984, -26.22777143009947]",-,-,472.3002241016729,469.95086353319874,-,-,1133.7655227252108,57292.51183929323,58426.27736201844,130,-2.3493605684741397,-0.018072004372878
J1932+1059,-1.4167913126417808e-13,27.73804239223147,"[7.000728852157954, 4.477080038066328, 8.55998386912343]","[6.705177013008336, 4.336726464036929, 7.670171964911427]","[-0.3710859917475998, -2.82778680991624, 2.5897658022398033]","[-3.067372417153912, -3.371881585851665, -2.0946156866491163]","[-22.425437475635917, -23.89777726744526, -18.553806365530885]","[-25.753182137660087, -28.669070090384473, -23.589064858923482]",pky,-,215.3299120432698,474.46502385505687,pky,pky,1295.5485792585168,57134.719429960736,58430.26800921925,116,259.13511181178706,2.2339233776878196
J1932-3655,-5.507105359856002e-15,10.99572907110526,"[5.0845711677671614, 2.5576780822141587, 8.038072947235495]","[5.259109819475087, 3.028448719915911, 7.951819643660749]","[-0.6067248463313158, -3.075287222249071, 2.6395962365705286]","[-6.351238589763156, -8.103160799990551, -4.884783053521393]","[-26.408169864565345, -28.8351775571141, -22.900602654305196]","[-27.22320875796306, -29.14465989959162, -25.069482162681755]",-,-,117.79379798338505,117.101941900099,-,-,847.5540079313942,57549.806249013054,58397.36025694445,39,-0.6918560832860408,-0.017739899571436943
J1935+1616,-2.93027405283396e-13,17.514386762655906,"[5.298469783440675, 2.788490753082885, 7.809867778483914]","[5.303294289303998, 3.0549047775275877, 7.870687116032403]","[-0.6565377575991957, -3.092401789680898, 2.439159690449259]","[-5.790654016681673, -6.066747565201388, -5.4682990147680535]","[-25.650034017347505, -27.947767193800818, -22.116229349550196]","[-25.88416008364692, -27.640867062611783, -25.355077116014154]",-,-,306.9799879503959,337.53123894227906,pky,pky,764.885657113533,57657.406334184,58422.291991297534,59,30.551250991883137,0.517817813421748
J1941-2602,-3.70344803628229e-14,15.59650591068489,"[4.758630947533578, 2.460525476014733, 7.934897878701974]","[4.941602212250031, 2.9521885995752832, 7.943533168427269]","[-1.2628299750713785, -3.305317643197341, 2.5237010394842563]","[-7.630946003652731, -8.702684386897623, -6.5740286801201115]","[-27.479428122158623, -29.23016811915851, -24.026883313023756]","[-28.19722628056452, -29.4102322314267, -26.49704850835012]",-,-,473.4797295458443,471.1712110429063,-,-,1101.8188446123459,57410.23656800494,58512.05541261729,105,-2.308518502938,-0.021985890504171428
J1943-1237,-1.1034539855323675e-14,6.461323407466546,"[5.042291479501081, 2.5699243561586114, 8.034418063298245]","[5.229933897679871, 3.029009394355876, 7.990717232972744]","[-0.9238049081204363, -3.184893299905992, 2.57139301250842]","[-6.506782678185305, -7.7491148992976155, -5.316629885301252]","[-27.238993178006954, -29.144438425262994, -23.93387770183465]","[-27.992895635205617, -29.35383394304429, -26.218556517588016]",-,-,217.2358951458182,215.3453990369475,-,-,1146.8447881608154,57274.455349416465,58421.30013757728,54,-1.8904961088707068,-0.03500918720130938
J1945-0040,-2.9397692949765955e-15,6.008978105902411,"[4.99713205367066, 2.534694578312551, 8.066554150065413]","[5.085191253491799, 2.9796903011283975, 8.070166830068604]","[-0.92019986628976, -3.139386115735549, 2.5338806079448015]","[-5.828318412879398, -7.969813915134972, -4.066376055647016]","[-25.642968414214835, -28.596640665361466, -21.747837639287066]","[-26.702520748190352, -28.905146009867995, -24.20401805853239]",-,-,116.94588329446202,115.45889300347044,-,-,461.73660737367027,57965.54794729926,58427.28455467293,64,-1.486990290991585,-0.023234223296743517
J1946-2913,-1.0162113964323784e-14,6.54874307617296,"[4.734539599897578, 2.3749046933597038, 7.755315474961385]","[5.0929077037868, 3.036543269046314, 7.800496823911826]","[-0.8034334781409133, -3.1695402688006387, 2.7446984820394884]","[-6.0083156055164135, -7.4691501143326695, -4.698549685205799]","[-27.00271897129695, -28.994449788805948, -23.73143162381083]","[-27.435384775039978, -29.159777955686028, -25.045712565749536]",-,-,229.35395690996188,227.4953518335446,-,-,1166.6640574872,57297.52072549594,58464.18478298314,63,-1.858605076417291,-0.02950166787963954
J2006-0807,-8.497904010742943e-16,10.816827215704976,"[4.4860208211595065, 2.3310135686551257, 7.551897612594041]","[4.685942505952595, 2.8896545902852453, 7.590900984212379]","[-1.2621371194907618, -3.2196719337360147, 2.455776128555855]","[-5.7283131807211, -7.542044239972186, -4.389962555486634]","[-26.31079636701533, -28.752981608025536, -22.7930621866304]","[-26.89309052085533, -28.952736135945884, -24.904392788910584]",-,-,649.7681342854324,648.3055831980887,-,-,1218.5460648940352,57294.51995947879,58513.06602437283,255,-1.4625510873437406,-0.005735494460171532
J2033+0042,-2.4227454103693228e-15,1.2532783127979514,"[4.953890026065672, 2.6241078889599514, 8.020569604836446]","[5.10843009139654, 3.05186714034644, 8.033931179685746]","[-1.1461308782997253, -3.2123241140219445, 2.341587125210531]","[-4.657271941743506, -6.108317484091915, -3.395967454486726]","[-26.864461022143765, -28.976599427699817, -23.379010703502825]","[-27.667381421583205, -29.24176728318812, -25.885262904443223]",-,-,422.76328127460556,420.62172937947196,-,-,1168.7046725284308,57290.52579539899,58459.230467927424,129,-2.1415518951336026,-0.016601177481655835
J2038-3816,-1.0511964849053732e-14,3.9835344319532635,"[5.130130276661681, 2.6262683778263423, 8.0032296500941]","[5.2778668184194055, 3.048629636937129, 7.963625399664501]","[-0.8597339651357367, -3.1872081127808394, 2.5693087877297325]","[-5.435789241179254, -7.190206653798516, -3.888797540263556]","[-26.397238488660747, -28.8333583919356, -22.847230295855812]","[-27.208231574604746, -29.099609147068964, -25.098467438720544]",-,-,122.84932613114066,121.21689711180967,-,-,856.549357335869,57549.82977980943,58406.3791371453,48,-1.632429019330985,-0.03400893790272885
J2046+1540,-8.833046939346906e-16,5.519866106360142,"[4.903397650148254, 2.5182898816640007, 7.992423243079481]","[5.1139432471056425, 3.0047882771075947, 7.980935234882027]","[-0.8379215808554284, -3.1636086946722535, 2.6582347327525406]","[-6.14255525336479, -7.449858106240223, -5.003188928314175]","[-27.212445816886664, -29.11353006387579, -23.80321330966814]","[-27.816653837738983, -29.279561674238114, -26.00586979493892]",-,-,253.87388312527207,251.65847827269363,-,-,1206.6272566014304,57305.46805902658,58512.09531562801,72,-2.2154048525784447,-0.030769511841367288
J2046-0421,-3.8623650644972635e-15,4.061688522309071,"[4.706311132245952, 2.478644031604074, 7.925290261544614]","[4.898303458715523, 2.968934641167376, 7.93502574140567]","[-1.2397187079323697, -3.244788421199095, 2.5893769569536667]","[-6.5433022193232, -7.525973924122745, -5.52738002165979]","[-27.652730015409933, -29.25612365090049, -24.28713718604374]","[-28.429176579082434, -29.505744753999302, -26.774964862759]",-,-,589.3522964395532,586.6162627534893,-,-,1213.5813946820635,57290.53568517457,58504.11707985663,141,-2.7360336860639336,-0.019404494227403785
J2048-1616,-1.7902385076366606e-14,3.2031208919614937,"[4.622108620610679, 2.45292779233988, 7.64201954356185]","[4.9902040954289495, 2.9763940346787554, 7.668106500924397]","[-0.9921949517980573, -3.2224510069124417, 2.686051849256013]","[-5.623199141887644, -6.903938572503042, -4.262861319875362]","[-27.332370111569624, -29.215257972584617, -24.12405716003766]","[-27.826427275653174, -29.336027338939385, -25.75527991616078]",-,-,479.0013105992169,476.7891365933454,-,-,1438.9848549114395,56967.401657463466,58406.386512374906,105,-2.212174005871475,-0.02106832386544262
J2051-0827,-3.957857944205765e-15,1393.5871500833064,"[4.783682639137755, 2.2481834554068394, 7.58581991511507]","[4.9279838329962375, 2.9548302746947575, 7.831134765207477]","[-0.6371426257307654, -2.9865716716794397, 2.44064797841631]","[-6.496214072999951, -7.039911035361252, -5.948657592628]","[-23.255283115713517, -27.365675461567083, -19.58878767938161]","[-23.401906762081598, -26.75806900791482, -22.081668275116883]",-,-,36.63720378581994,40.65187467009612,pky,pky,1151.8605237712472,57274.47452080621,58426.335044577456,193,4.014670884276178,0.020801403545472427
J2053-7200,-1.0655885109729547e-14,18.40760398672353,"[5.119211194311427, 2.6627635746763696, 8.066889509215123]","[5.30967931534747, 3.1339460704706963, 8.063391211990588]","[-1.1567162480201953, -3.220501289261487, 2.3924341330343437]","[-7.23813838077454, -8.55035214353549, -5.967126987391055]","[-27.053941957004376, -29.047063494522142, -23.542942524734826]","[-27.829683871344717, -29.278834040799136, -26.01482129997181]",-,-,183.59467107559428,181.49004088945813,-,-,1147.8368843364806,57359.277784384336,58507.11466872082,64,-2.1046301861361485,-0.03288484665837732
J2116+1414,-9.391134771775935e-15,14.274993248204586,"[5.242241888736595, 2.668642968214938, 7.858586783959669]","[5.347659250205428, 3.0700333852711945, 7.951971615106308]","[-0.6369521196403812, -3.056401845870995, 2.484184937797955]","[-4.743913883633532, -5.2527755139648, -4.197734079024366]","[-25.299239548908808, -27.977259352432476, -21.681980907866517]","[-25.584964646707558, -27.832082972040773, -24.553785863728617]",-,-,427.2980458757959,433.9872086761403,pky,pky,1132.8106698811898,57294.538129630375,58427.348799511565,127,6.689162800344434,0.05267057323105853
J2129-5721,-9.431164225865071e-15,1686.1507518181313,"[4.798240570042516, 2.4710458452310315, 7.953596025224174]","[4.915509651820278, 2.924486798464241, 8.020291852477385]","[-1.4294253395611425, -3.3166767525076137, 2.333068590135493]","[-10.965959511715248, -12.612290886773815, -9.553074554923024]","[-26.33678982057704, -28.786306914333743, -22.532710961354475]","[-27.313243679431057, -29.112734456185873, -25.25295663056451]",-,-,208.39572663318415,206.63028722582345,-,-,789.7394995274299,57648.585690706976,58438.325190234405,100,-1.7654394073607023,-0.017654394073607024
J2144-3933,-4.043816962813714e-17,0.7383445739589914,"[5.029116785602266, 2.635539144000372, 8.04149574708628]","[5.18500775121196, 3.0546545482079015, 8.018497590967021]","[-1.2018993525130026, -3.2799983307557126, 2.4957869354289963]","[-5.154517751502308, -6.094731410430883, -4.1505520896278725]","[-27.63262552731499, -29.275007154596256, -24.24072566621968]","[-28.454105579962693, -29.46966085394636, -26.855746561924438]",-,-,430.0873168208741,427.41087055441267,-,-,1140.7877058120866,57290.56808340872,58431.355789220805,95,-2.6764462664614257,-0.028173118594330797
J2145-0750,-7.155392985300452e-16,391.41660700785394,"[5.304674202742087, 2.8607548488263648, 7.546862875172208]","[5.414632902081391, 3.0428768231130174, 7.7122946476137555]","[-0.6853816874325058, -3.05055595335974, 2.315042687819644]","[-6.2483449105671625, -6.513215902487698, -5.965121247416197]","[-23.995920620575152, -27.70596211271271, -20.600503069658195]","[-24.1263120338292, -27.07776055734553, -23.701724606342864]",-,-,504.36968223360464,529.7270494515647,pky,pky,1109.8678566398667,57333.45710159574,58443.32495823561,162,25.357367217960018,0.15652695813555567
J2155-3118,-7.344125291741796e-15,6.100161838986256,"[4.805883450874251, 2.467046384183062, 7.948591997649254]","[4.996390291708124, 2.92980723611751, 7.9765915128530835]","[-1.1853544506609055, -3.2445150534980307, 2.581352789099307]","[-6.29595381988867, -7.63445941531964, -5.03858187342105]","[-26.979718168272107, -29.019274748113016, -23.455686627093016]","[-27.79070370884338, -29.27035626065731, -25.938601006337446]",-,-,194.0627951560199,191.97134385442345,-,-,1096.8873332538715,57328.492847619746,58425.38018087362,61,-2.091451301596436,-0.034286086911416984
J2222-0137,-3.380177892100715e-16,191.45627989040167,"[4.67774704721294, 2.409551126741763, 7.778774766095018]","[4.859280296038487, 2.950632253814618, 7.834817990747285]","[-1.3712653009557254, -3.2618314957192545, 2.4444395840510884]","[-9.263212590407697, -10.612579312258951, -7.750299882817934]","[-26.96333625820698, -29.02694948695447, -23.463382706185975]","[-27.742787535906434, -29.255554536071536, -25.52292876820014]",-,-,761.663365554127,759.6282270159974,-,-,1138.8474314930427,57286.55183542351,58425.39926691655,216,-2.0351385381296723,-0.00942193767652626
J2241-5236,-9.05309635348092e-15,2873.364412121071,"[0.712110631047524, -0.7565972557477795, 2.0344635676209872]","[4.6376667805378435, 3.9917551342677355, 5.152099161773101]","[3.373988152984086, 2.671088602080458, 3.8171156250336105]","[-9.230723095166121, -9.632295574690845, -8.490127806365086]","[-27.370428774452364, -29.1357007070664, -25.541316378922996]","[-19.559798893200625, -20.60596743561753, -18.27477733438663]",pky,rr,761.9395367925049,777.3133161838973,-,pky,1164.7676836146275,57150.94465969603,58315.71234331066,295,15.373779391392418,0.05211450641149972
J2248-0101,-1.8196683957506668e-14,13.165851112712716,"[4.840893420285346, 2.5983327252596977, 7.784846007418487]","[5.113743906206554, 3.0478074825372907, 7.852351273758013]","[-0.986823407278356, -3.1492327774489866, 2.5597670877708025]","[-7.129576631192052, -8.53511906819657, -5.778327801593266]","[-26.99916050708096, -29.049259612778975, -23.548971521299013]","[-27.695629873823236, -29.250785989865225, -25.674694204619247]",-,-,594.2040056626379,592.1334063807564,-,-,905.50586728278,57556.81047397992,58462.3163412627,172,-2.0705992818815275,-0.012038367917915857
J2324-6054,-2.943798685813176e-15,2.6765566022645535,"[5.120551539137745, 2.5862635576856294, 8.054238668594499]","[5.272512868133288, 3.0836779714644678, 8.062752394763908]","[-0.8259500660675273, -3.147252402013173, 2.616093180233116]","[-4.954716472915198, -6.3819944458063365, -4.078482642906183]","[-26.70365410984567, -28.811643864607213, -23.23228361630897]","[-27.230336978244026, -28.987924299749665, -25.6978904087174]",-,-,331.42426964810545,330.15804384897496,-,-,1093.8939976091133,57315.589646646484,58409.4836442556,87,-1.2662257991304955,-0.01455431953023558
J2330-2005,-1.076953267908706e-14,3.8227605532423006,"[4.852314539586127, 2.5643048589847557, 7.854447382069609]","[5.040333474871431, 2.9850947278302056, 7.885821591837705]","[-1.1118557294683646, -3.218606876639799, 2.475467151931785]","[-5.591648885191786, -6.768016781303168, -4.648065956357846]","[-27.0111934034133, -28.939244645473536, -23.577988471438676]","[-27.64975596003371, -29.118287684387326, -26.191077603930253]",-,-,792.506384985363,790.9216425825316,-,-,1253.4787070986858,57171.968085268774,58425.44679236746,172,-1.5847424028313526,-0.009213618621112515
J2346-0609,-6.123913774704769e-15,5.318134597536904,"[7.50627646855294, 5.39218479857204, 8.991152906405643]","[7.405028632800188, 5.563283714402953, 8.322741187208122]","[0.6554906207262093, -2.2408440623487764, 2.8230835096126814]","[-3.7813109480709777, -4.75703984682433, -2.559315403199349]","[-24.894576582705824, -27.791196012121013, -21.404165522198618]","[-26.3709855214841, -28.6546480789172, -25.511409191926898]",pky,-,938.2997496168483,983.9056929019997,pky,pky,1150.8924389887616,57276.56004710797,58427.45248609673,236,45.6059432851514,0.19324552239470932
