F0,F1,F2,EFAC,EQUAD,RedAmp,RedSlope,sigma_RN
2.667230440824648,-9.810030382251765e-15,-2.8915214984587337e-24,0.357708740673385,-4.036851290504592,-9.892590000695527,5.589701603279991,-8.623930038628615
2.6672304412654286,-9.80130608102303e-15,-3.810421865532572e-24,0.42129745700476917,-4.103623171522243,-10.834744276386976,9.289332304211777,-8.543452834018277
2.6672304407130367,-9.817052079265135e-15,-2.5677201618992486e-24,0.21440918201913983,-3.7886790407634283,-10.313880193919559,6.868519023788053,-8.691736585109068
2.66723044069391,-9.818655508139101e-15,-2.501467702740535e-24,0.2824298895512396,-3.8485111783792734,-10.886384537323897,9.41289774667968,-8.560937817966801
2.6672304416089587,-9.78710015721823e-15,-4.654409433305664e-24,0.3441285751073493,-4.074422075841343,-10.104355735135874,7.340389353176635,-8.351780336651995
2.6672304416618364,-9.789929393416846e-15,-4.700099561711948e-24,0.36842560568946414,-3.9737091420147195,-10.168643541891452,7.2897630683873205,-8.43006198137179
2.667230440911418,-9.813632714217838e-15,-2.936351646906257e-24,0.2880842047402923,-3.8583594615262964,-10.243766857915917,5.92653079056908,-8.882002432660412
2.667230440840265,-9.812201097673691e-15,-2.87498038174751e-24,0.4357613283838928,-4.213792028431098,-10.110637881965456,4.541975026613885,-9.131584712213716
2.6672304411039556,-9.798686522914227e-15,-3.646793699114828e-24,0.29078949526751074,-3.9847406375263965,-10.036203495058809,3.919193245123198,-9.229296224883045
2.667230441256407,-9.804684883720074e-15,-3.7302658886436835e-24,0.41307294970508,-4.289420786726082,-10.283599433058532,7.035281331860052,-8.615360308303906
2.667230441234469,-9.796018844426017e-15,-3.8887407496599826e-24,0.4193894512150411,-4.257147929738538,-10.464624224942785,6.432596983821151,-8.962975778234622
2.667230441202811,-9.798574608377347e-15,-3.787825348171456e-24,0.3523444341612587,-4.022543132666908,-9.841916647106228,4.951874055001319,-8.749561452352767
2.6672304413769927,-9.802251391430653e-15,-3.9573718075170845e-24,0.3713012522168606,-4.161447579960355,-10.358000846800781,6.934280039829799,-8.717679941222809
2.6672304414862458,-9.799522088532634e-15,-4.189202072614742e-24,0.2711662164040387,-3.937769971770611,-10.27449213410056,7.16443090278048,-8.570554198419364
2.6672304414531096,-9.79183802314405e-15,-4.3240771360180285e-24,0.09449709008779217,-3.8314609555065804,-10.175454112185555,8.18504176413619,-8.189404560418621
2.6672304407760055,-9.816151300917155e-15,-2.714599102121897e-24,0.2673349455648384,-3.871891841597832,-10.168484568798798,7.527433446030116,-8.364207475465138
2.6672304412164514,-9.803225450868397e-15,-3.709820542672171e-24,0.2253307014125121,-3.8552737966795707,-10.47077221066914,7.509981743149763,-8.671319020636375
2.667230441553613,-9.789076418143273e-15,-4.561781788263035e-24,0.06635798886259536,-3.8310589087263462,-10.122359318144916,5.354531849830366,-8.918703680166844
2.667230440655924,-9.820588295742613e-15,-2.41747397819869e-24,0.2528437873465852,-3.859861630098594,-10.120007789870094,5.217052000558291,-8.954353572341194
2.6672304411327006,-9.802315988623499e-15,-3.564275699430231e-24,0.32986954100365984,-4.034616013350411,-10.763876552502866,11.842965136924818,-7.766724029673657
2.667230441358321,-9.790740817797091e-15,-4.201265581191633e-24,0.393020519966337,-4.040088613440732,-10.347484104243113,5.86119817029722,-9.003778560962985
2.667230441218878,-9.79947793952839e-15,-3.789260678306296e-24,0.40325425878078236,-3.978540800765238,-10.273583061974447,4.962333854553561,-9.178336627212335
2.667230440799004,-9.814093887353802e-15,-2.765458289582583e-24,0.3113598738541157,-3.9260795203695995,-10.191842059109431,8.395801896597941,-8.147535355839869
2.6672304414368107,-9.791178478204047e-15,-4.32350439521169e-24,0.2823352644741626,-3.981974225822154,-10.393737626863434,9.882227562373485,-7.938561352593779
2.667230440930185,-9.80891386923664e-15,-3.1211002725932163e-24,0.30263008014128157,-3.955182744137028,-10.626138056237881,8.390999110635903,-8.583158912531681
2.6672304415110184,-9.791559744067021e-15,-4.422042791289923e-24,0.10577177433535612,-3.8456072768919984,-10.672302617925373,9.206491043146565,-8.403909699296314
2.6672304413398775,-9.795641876841946e-15,-4.057998167837277e-24,0.42199958156479855,-4.058721520287027,-10.396016222145096,8.844307032458165,-8.227736206919783
2.6672304413669177,-9.791602539705351e-15,-4.1559282713518736e-24,0.19800063169583026,-3.878079303334772,-10.079587970794258,5.647604123874325,-8.79492291385837
2.6672304412072845,-9.796300788894877e-15,-3.822743704037051e-24,0.37355616330449815,-4.053796044044367,-9.906984241153499,6.269557368630374,-8.450402304188696
2.6672304413909447,-9.790219167109458e-15,-4.2601413048340676e-24,0.43361702525855916,-4.222787190570861,-10.054439300246642,6.353588682701159,-8.574629891664667
2.667230440758816,-9.816131115530942e-15,-2.643542841788436e-24,0.42096265892142704,-4.08412887550978,-10.447182367561489,7.479491555666327,-8.65615710671447
2.66723044063198,-9.822142050394204e-15,-2.3321242115923746e-24,0.2393687017862809,-3.9648464192860873,-10.099639642837536,6.901303167689369,-8.468434022080883
2.667230441029125,-9.801481280765094e-15,-3.420463221530443e-24,0.03056057922481692,-3.807840322175376,-10.093329648635981,6.082466134946282,-8.688462436928935
2.667230440667162,-9.816001366502293e-15,-2.5281964486129984e-24,0.16640600697509966,-3.8158254688761373,-10.63802976324973,7.758758260380629,-8.769811142652221
2.667230440992912,-9.79767694421332e-15,-3.469335526360218e-24,0.24886695644844092,-3.951445177786953,-10.102865433774618,4.537995375096537,-9.124912297310319
2.6672304412260033,-9.798511812035731e-15,-3.814024779532352e-24,0.1953392333421493,-3.8073225086618603,-9.975854658990798,5.867211144102402,-8.630487042709206
2.6672304408424177,-9.80618417591268e-15,-3.034077385775393e-24,0.31820661409182893,-4.010535494833408,-10.251088684882426,7.604647937560309,-8.425468388359759
2.6672304411503154,-9.801818712177538e-15,-3.606037752832983e-24,0.38784359871653207,-3.9692730400081846,-10.5339637048457,6.541270845313765,-9.002276229696045
2.6672304405432135,-9.817146109111988e-15,-2.319614619936184e-24,0.3037997366999792,-4.018557917048869,-10.113388554220668,5.925624153898472,-8.751874736465076
2.667230440994502,-9.803782047842351e-15,-3.3022838958757243e-24,0.3764582497879556,-4.068513827959279,-10.05467723789691,3.8961532363094067,-9.254138559676413
